Language_ID,Language_Name,ISO_Code,Family_ID,Genus_ID,Status,Macroarea,Latitude,Longitude,Countrycodes
lamb1271,Lamba,lam,4,31,unknown,Africa,-12.3366,27.9026,CD ZM
lama1288,Lamang,hia,2,108,unknown,Africa,11.0243,13.7362,NG
lama1277,Lamaholot,slp,12,49,unknown,Papunesia,-8.36439,122.803,ID
nucl1327,Limilngan,lmc,181,376,extinct,Australia,-12.4294,131.845,AU
lamb1269,Lamani,lmn,24,84,unknown,Eurasia,16.5734,76.9717,IN
lamp1243,Lampung,ljp,12,316,safe,Papunesia,-5.73463,105.037,ID
lame1260,Lamen,lmu,12,25,safe,Papunesia,-16.6098,168.171,VU
band1344,Linda,liy,4,106,unknown,Africa,6.21563,20.9827,CF
leng1262,Lengua,leg,131,270,unknown,South America,-22.6559,-58.9053,PY
ladi1251,Ladino,lad,24,85,unknown,Eurasia,41.205,28.6632,IL TR
lamn1239,Lamnso',lns,4,31,safe,Africa,6.39743,11.0684,CM
lonw1238,Lonwolwol,crc,12,25,safe,Papunesia,-16.2286,168.016,VU
lobi1245,Lobi,lob,4,143,safe,Africa,9.96122,-3.336,BF CI
loko1255,Loko,lok,59,107,unknown,Africa,9.11838,-12.1583,SL
loni1238,Loniu,los,12,25,safe,Papunesia,-2.06124,147.35,PG
loth1237,Lotha,njh,18,33,unknown,Eurasia,26.01396,94.04355,IN
louu1245,Lou,loj,12,25,safe,Papunesia,-2.38659,147.346,PG
lave1248,Loven,lbo,67,155,safe,Eurasia,15.2726,106.322,LA
lozi1239,Lozi,loz,4,31,safe,Africa,-17.7052,24.7398,ZM
lard1243,Lardil,lbz,156,319,critically endangered,Australia,-16.56152,139.4343,AU
lari1255,Larike,alo,12,49,unknown,Papunesia,-3.76522,127.956,ID
arge1236,Lengua de Señas Argentina,aed,21,23,safe,South America,-34.797,-59.1798,AR
braz1236,Língua de Sinais Brasileira,bzs,21,23,safe,South America,-15.5,-48.0,BR
span1263,Lengua de Señas Española,ssp,21,23,safe,Eurasia,40.0314,-3.70738,ES
fren1243,Langue des Signes Française,fsl,21,23,safe,Eurasia,47.0,3.0,FR
queb1245,Langue des Signes Québecoise,fcs,21,23,safe,North America,45.99654,-74.87193,CA
luuu1242,Lü,khb,117,233,safe,Eurasia,21.0321,101.282,LA MM CN
niel1243,Lua,nie,4,224,unknown,Africa,9.70362,17.81346,TD
luch1239,Lucazi,lch,4,31,safe,Africa,-14.0648,22.2437,AO
lund1271,Lun Dayeh,lnd,12,118,unknown,Papunesia,4.25064,115.5,ID
lugb1240,Lugbara,lgg,30,93,unknown,Africa,3.02245,30.8642,CD UG
luis1253,Luiseño,lui,87,171,unknown,North America,33.3184,-116.939,US
lule1238,Lule,,183,377,extinct,South America,-25.221839,-61.887818,AR
stra1244,Lummi,str,60,194,unknown,North America,48.51614,-123.757114,US
luok1236,Luo,luo,16,18,safe,Africa,-0.93296,34.4896,TZ KE
nort2645,Luri,lrc,24,138,unknown,Eurasia,32.5438,47.916,IR
lush1252,Lushootseed,lut,60,194,unknown,North America,48.42,-122.529,US
luva1239,Luvale,lue,4,31,safe,Africa,-13.5382,22.2924,AO
luxe1241,Luxemburgeois,ltz,24,27,vulnerable,Eurasia,49.6839,6.14931,LU
saam1283,Luyia,luy,4,31,safe,Africa,0.3652,34.0335,KE
lyel1241,Lyele,lee,4,143,unknown,Africa,12.4305,-2.59229,BF
made1252,Ma,msj,4,106,safe,Africa,3.69351,26.9939,CD
masa1300,Maasai,mas,16,18,unknown,Africa,-3.1419,36.4573,KE TZ
maba1277,Maba,mde,184,378,unknown,Africa,12.89147,20.8889,TD
macu1259,Macushi,mbc,33,45,vulnerable,South America,4.31861,-60.2209,GY BR VR
madi1260,Ma'di,mhi,30,93,unknown,Africa,3.62499,31.8471,SD UG
maee1241,Mae,mme,12,25,safe,Papunesia,-15.9914,167.288,VU
east2352,Magar,mgp,18,88,definitely endangered,Eurasia,27.4135166667,87.06171,NP
west2392,Mari (Hill),mrj,122,379,unknown,Eurasia,57.08,58.83,RU
mait1250,Maithili,mai,24,84,unknown,Eurasia,26.3817,86.2211,NP IN
maja1242,Majang,mpe,16,140,safe,Africa,7.6843,35.0228,ET
maka1318,Makah,myh,139,363,extinct,North America,48.3258,-124.616,US
plat1254,Malagasy,plt,12,128,unknown,Africa,-19.5907,47.1211,MG
mamc1234,Mam,mvc,15,17,unknown,North America,15.0,-91.8333333333,GT
mann1248,Mano,mev,59,136,safe,Africa,7.04616,-8.86405,LR GN
maor1246,Maori,mri,12,25,unknown,Papunesia,-38.2881,176.541,NZ
mapu1245,Mapudungun,arn,185,380,unknown,South America,-38.7392,-71.277,CL
mari1440,Maricopa,mrc,17,179,severely endangered,North America,33.5123,-111.749,US
masa1322,Masa,mcn,2,367,unknown,Africa,10.0606,15.4748,TD CM
maun1240,Maung,mph,147,301,vulnerable,Australia,-11.8393,133.185,AU
mari1435,Maring,mbw,25,217,unknown,Papunesia,-5.44015,144.642,PG
west2500,Maninka (Western),mlq,59,107,unknown,Africa,13.5677,-12.8009,ML
maxa1247,Maxakalí,mbl,48,381,vulnerable,South America,-16.9402,-40.7891,BR
maib1239,Maybrat,ayz,9,11,unknown,Papunesia,-1.3679,132.591,ID
maza1293,Mazahua,maz,42,382,unknown,North America,19.4166666667,-99.9166666667,MX
mbaa1245,Mba,mfc,4,106,safe,Africa,1.06885,25.143,CD
mbab1239,Mbabaram,,8,35,extinct,Australia,-20.1389,143.438,AU
mber1257,Mbere,mdt,4,31,safe,Africa,-0.477445,14.2877,GA CG
mbug1240,Mbugu,mhd,2,36,unknown,Africa,-4.72863,38.3519,TZ
bamb1266,Mbili,baw,4,31,unknown,Africa,6.10821,10.2233,CM
mbol1247,Mbole,mdq,4,31,unknown,Africa,-0.57181,24.0443,CD
mbum1254,Mbum,mdd,4,224,unknown,Africa,7.5789,14.2722,TD CF CM
nucl1458,Monumbo,mxk,186,383,safe,Papunesia,-4.2717,144.95,PG
mbar1260,Mbara,mpk,2,108,severely endangered,Africa,10.9585,15.5363,TD
mang1394,Mangbetu,mdj,30,384,unknown,Africa,2.5511,27.0712,CD
mana1298,Manambu,mle,3,54,safe,Papunesia,-4.19082,142.862,PG
mbay1241,Mbay,myb,30,102,unknown,Africa,8.23066,15.7328,TD
mbee1250,Mbe',mtk,4,31,safe,Africa,6.25838,11.0906,CM
maca1260,Maca,mca,95,189,definitely endangered,South America,-25.0119,-57.3694,PY
moch1259,Mochica,,187,385,extinct,South America,-8.01667,-79.0,PE
mace1250,Macedonian,mkd,24,141,unknown,Eurasia,41.5957,21.7932,MK
beli1260,Mískito Coast English Creole,bzj,21,34,safe,North America,17.3941,-88.6281,BZ
mich1243,Michif,crg,11,13,critically endangered,North America,49.1681,-99.9119,CA
maca1259,Macaguán,mbn,108,215,definitely endangered,South America,6.34582,-71.2671,CO
mach1267,Machiguenga,mcb,13,175,definitely endangered,South America,-12.1291,-72.5017,PE
macu1260,Macuna,myy,74,149,vulnerable,South America,-0.14459,-70.0749,CO BR
coat1238,Mixe (Coatlán),mco,188,386,unknown,North America,16.9404,-95.4659,MX
mori1278,Mauritian Creole,mfe,21,34,safe,Africa,-20.2613,57.5517,MU
cent2140,Miwok (Central Sierra),csm,97,387,unknown,North America,38.0812,-120.257,US
moco1246,Mocoví,moc,5,6,definitely endangered,South America,-28.097,-60.4145,AR
mada1293,Mada (in Cameroon),mxu,2,108,safe,Africa,10.8806,14.1142,CM
mudb1240,Mudburra,mwd,8,116,severely endangered,Australia,-16.7694,132.329,AU
mend1266,Mende,men,59,107,unknown,Africa,7.90935,-10.9926,SL
mund1325,Mundang,mua,4,224,unknown,Africa,9.83195,14.4751,TD
mand1436,Mandinka,mnk,59,107,safe,Africa,12.8165233333,-15.6539466667,ML SN GN
madn1237,Matngele,zml,166,339,critically endangered,Australia,-13.9479,130.6,AU
west2443,Madimadi,,8,112,unknown,Australia,-34.13829932,143.6694397,AU
mand1446,Mandan,mhq,70,142,critically endangered,North America,47.6631,-102.376,US
gbay1281,Mbodomo,gmm,4,261,safe,Africa,4.800365,14.606865,CF
nucl1460,Madurese,mad,12,14,unknown,Papunesia,-7.0,113.0,ID
mala1481,Manadonese,xmm,12,14,safe,Papunesia,1.48099,124.843,ID
mund1326,Mündü,muh,4,106,safe,Africa,4.22755,29.9967,SD CD
mbos1242,Mbosi,mdw,4,31,safe,Africa,-1.23019,15.5322,CG
mada1282,Mada (in Nigeria),mda,4,135,safe,Africa,9.02294,8.34119,NG
meya1236,Meyah,mej,189,388,safe,Papunesia,-1.18016,133.618,ID
beta1252,Melayu Betawi,bew,21,34,safe,Papunesia,-6.21174,107.022,ID
meen1242,Me'en,mym,16,140,unknown,Africa,6.63207,35.6255,ET
mehr1241,Mehri,gdq,2,4,unknown,Eurasia,21.4268,51.1512,YE OM
mani1292,Meithei,mni,18,33,unknown,Eurasia,24.4409,93.3426,IN
saki1248,Mekens,skf,14,389,severely endangered,South America,-13.054,-62.0927,BR
cent2101,Melanau,mel,12,118,unknown,Papunesia,2.524086,111.346451,MY
mane1266,Manem,jet,41,61,safe,Papunesia,-2.99145,141.02,ID PG
meno1252,Menomini,mez,11,13,critically endangered,North America,44.9794,-88.6395,US
meri1244,Meryam Mir,ulk,190,390,unknown,Papunesia,-9.59575,143.773,AU
meny1245,Menya,mcr,25,73,safe,Papunesia,-7.17425,146.071,PG
ndun1249,Mondunga,ndt,4,106,safe,Africa,2.3886,21.5755,CD
mong1342,Mongondow,mog,12,30,unknown,Papunesia,0.64616,124.114,ID
east2333,Mnong (Eastern),mng,67,155,unknown,Eurasia,12.3939,108.354,VN
tuuu1240,Mangghuer,mjg,51,109,unknown,Eurasia,36.8177,102.117,CN
maga1260,Magahi,mag,24,84,unknown,Eurasia,25.0915,85.3335,IN
mail1248,Magi,mgu,25,391,unknown,Papunesia,-10.3657,149.521,PG
mung1266,Mungaka,mhk,4,31,unknown,Africa,5.89752,10.0294,CM
ming1252,Mingrelian,xmf,128,264,definitely endangered,Eurasia,42.5129,41.8719,GE
magu1243,Magindanao,mdh,12,30,unknown,Papunesia,6.9453,124.509,PH
mong1338,Mongo,lol,4,31,unknown,Africa,-1.54228,20.4259,CD
mang1398,Mango,mge,30,102,safe,Africa,8.75884,16.9082,TD
musg1254,Musgu,mug,2,108,unknown,Africa,10.8439,15.1065,TD CM
mohe1244,Mahican,mof,11,13,unknown,North America,41.8581,-72.1701,US
mara1378,Marathi,mar,24,84,unknown,Eurasia,17.9344,76.6665,IN
mehe1243,Mehek,nux,3,392,safe,Papunesia,-3.70927,142.498,PG
misi1242,Miri (Hill):,mrg,18,76,unknown,Eurasia,27.418,94.69,IN
besi1244,Mah Meri,mhe,67,302,unknown,Eurasia,2.717,101.676,MY
mbal1255,Mbalanhu,lnb,4,31,safe,Africa,-19.593,16.617,
mikm1235,Micmac,mic,11,13,unknown,North America,45.9941,-65.5766,CA
mido1240,Midob,mei,16,393,unknown,Africa,14.789,27.2236,SD
iumi1238,Mien,ium,140,283,unknown,Eurasia,20.83,101.17,CN
miga1249,Migama,mmy,2,130,unknown,Africa,12.2367,18.9614,TD
tama1331,Miisiirii,tma,16,394,unknown,Africa,14.332,21.9951,TD SD
miju1243,Miju,mxj,18,76,vulnerable,Eurasia,28.4732,97.0444,IN
karb1241,Mikir,mjw,18,33,unknown,Eurasia,25.7317,93.0462,IN
mina1268,Minangkabau,min,12,14,unknown,Papunesia,4.17,96.25,ID
miri1266,Miriwung,mep,160,329,critically endangered,Australia,-16.3596,128.889,AU
misk1235,Miskito,miq,191,395,unknown,North America,15.1576,-84.2942,NI
mitu1240,Mituku,zmq,4,31,safe,Africa,-1.57031,25.104,CD
miya1266,Miya,mkf,2,67,unknown,Africa,10.9234,9.71505,NG
lush1249,Mizo,lus,18,33,unknown,Eurasia,22.6138,92.6247,IN BD
jami1235,Mixtec (Jamiltepec),mxt,42,211,safe,North America,16.2279,-97.8417,MX
sanj1281,Mixtec (San Juan Colorado),mjc,42,211,safe,North America,16.3964,-97.9279,MX
mand1419,Manjaku,mfv,4,122,unknown,Africa,12.829,-15.9217,GW
maho1249,Mauka,mxx,59,107,unknown,Africa,8.3548,-7.57109,CI
coas1301,Miwok (Bodega),csi,97,387,unknown,North America,38.3285,-122.994,US
mako1251,Makonde,kde,4,31,unknown,Africa,-10.9906,39.5133,MZ TZ
meke1243,Mekeo,mek,12,25,unknown,Papunesia,-8.23853,146.586,PG
mika1239,Mikasuki,mik,7,8,unknown,North America,26.08142,-80.90847,US
maka1316,Makasae,mkz,10,396,unknown,Papunesia,-8.65843,126.507,TL
makl1246,Maklew,mgf,192,397,safe,Papunesia,-7.74424,139.273,ID
mank1251,Mankanya,knf,4,122,unknown,Africa,12.2615066667,-15.74389,GW
muku1242,Mokilko,moz,2,130,unknown,Africa,11.8644,18.1822,TD
ngem1255,Mankon,nge,4,31,unknown,Africa,5.97864,10.1469,CM
arua1260,Mikarew,msy,92,328,safe,Papunesia,-4.28957,144.842,PG
maka1311,Makassar,mak,12,87,unknown,Papunesia,-5.65551,119.838,ID
mara1386,Maranungku,zmr,121,243,safe,Australia,-13.6754,130.12,AU
maku1246,Máku,,193,398,extinct,South America,1.35,-66.4333333333,BR
maka1304,Makaa,mcp,4,31,unknown,Africa,4.15471,13.0789,CM
nige1255,Mambila,mcu,4,31,safe,Africa,6.69736,11.3161,CM NG
mala1533,Malacca Creole,mcm,21,34,severely endangered,Eurasia,2.188087,102.262059,MY
male1284,Maale,mdy,2,259,safe,Africa,5.91975,36.9892,ET
wand1278,Malgwa,mfi,2,108,unknown,Africa,11.3169,13.8996,NG
mali1284,Mali,gcc,73,147,safe,Papunesia,-4.71826,152.214,PG
mull1237,Malakmalak,mpb,194,399,critically endangered,Australia,-13.2973,130.615,AU
mola1238,Molala,mbe,97,400,extinct,North America,44.556,-122.857,US
mlab1235,Mlabri (Minor),mra,67,338,definitely endangered,Eurasia,18.5533,101.163,TH
malt1254,Maltese,mlt,2,4,unknown,Eurasia,35.8884,14.4508,MT
male1289,Maleu,mgl,12,25,unknown,Papunesia,-5.61613,148.445,PG
stan1306,Malay,zsm,12,14,safe,Eurasia,3.08896,101.699,MY
nucl1706,Mandaic (Modern),mid,2,4,unknown,Eurasia,31.3443,48.8128,IR IQ
mbul1263,Mangap-Mbula,mna,12,25,unknown,Papunesia,-5.66965,148.041,PG
east2328,Mari (Meadow),mhr,122,379,definitely endangered,Eurasia,55.8307,48.405,RU
mamb1294,Mambai,mcs,4,224,severely endangered,Africa,9.6121,14.0013,TD
mama1275,Mamanwa,mmn,12,30,safe,Papunesia,9.44744,125.548,PH
moks1248,Mordvin (Moksha),mdf,122,401,definitely endangered,Eurasia,54.1855,42.6728,RU
mamp1244,Mampruli,maw,4,143,unknown,Africa,10.3884,-0.74675,GH TG
mama1276,Mamasa,mqj,12,87,unknown,Papunesia,-3.0811,119.484,ID
nege1240,Malay (Ulu Muar),zmi,12,14,safe,Eurasia,2.66503,102.291,MY
mamv1243,Mamvu,mdi,30,374,unknown,Africa,2.68167,28.9862,CD
mamb1296,Mambwe,mgr,4,31,unknown,Africa,-8.86817,31.2269,TZ ZM
mams1234,Mam (Southern),mms,15,17,unknown,North America,14.8333333333,-91.6666666667,GT
muna1247,Muna,mnb,12,123,unknown,Papunesia,-5.40419,122.541,ID
manc1252,Manchu,mnc,51,251,unknown,Eurasia,47.3122,126.557,CN
nort2952,Maidu (Northeast),nmu,97,346,critically endangered,North America,40.4102,-120.645,US
mang1405,Manggarai,mqy,12,49,unknown,Papunesia,-8.55748,120.329,ID
moni1261,Moni,mnz,25,241,safe,Papunesia,-3.72962,136.886,ID
mart1256,Mantjiltjara,mpj,8,116,unknown,Australia,-24.3194,121.954,AU
east2426,Maninka,emk,59,107,unknown,Africa,9.33048,-10.5394,GN SL
mana1295,Manam,mva,12,25,safe,Papunesia,-4.07921,145.033,PG
mono1275,Mono (in United States),mnr,87,198,critically endangered,North America,37.1935,-119.347,US
mand1442,Mandar,mdr,12,87,unknown,Papunesia,-3.34717,119.068,ID
mans1258,Mansi,mns,122,287,unknown,Eurasia,64.4118,61.344,RU
ment1249,Mentawai,mwv,12,53,unknown,Papunesia,-1.41092,98.9401,ID
kimm1245,Mun,mji,140,283,unknown,Eurasia,22.9856,105.024,CN
mina1269,Minaveha,mvn,12,25,safe,Papunesia,-9.59922,150.501,PG
manx1243,Manx,glv,24,159,extinct,Eurasia,54.2604,-4.45437,GB
marg1253,Margany,zmc,8,35,extinct,Australia,-26.789,144.892,AU
monz1249,Munzombo,moj,4,106,safe,Africa,3.19008,18.5129,CG
mono1273,Mono-Alu,mte,12,25,unknown,Papunesia,-7.05102,155.76,SB
shek1244,Moca,moy,2,259,safe,Africa,7.27424,35.3922,ET
erzy1239,Mordvin (Erzya),myv,122,401,definitely endangered,Eurasia,52.8548,45.3901,KZ RU
mofu1248,Mofu-Gudur,mif,2,108,unknown,Africa,10.567,14.0314,CM
mogh1245,Moghol,mhj,51,109,unknown,Eurasia,34.2504,62.2802,AF
moha1258,Mohawk,moh,93,218,definitely endangered,North America,43.72,-74.66836,CA US
moha1256,Mojave,mov,17,179,severely endangered,North America,34.8866,-114.599,US
moki1238,Mokilese,mkj,12,25,critically endangered,Papunesia,6.65651,159.776,FM
roma1327,Moldavian,ron,24,85,unknown,Eurasia,46.3913,24.2256,MD
nucl1452,Mombum,mso,195,402,safe,Papunesia,-8.27141,138.773,ID
monn1252,Mon,mnw,67,403,unknown,Eurasia,15.49394,98.122465,TH MM
moss1236,Mooré,mos,4,143,unknown,Africa,10.4524,-1.17278,BF
mopa1243,Mopan,mop,15,17,severely endangered,North America,16.3533,-89.0673,BZ
morm1235,Mor,mhz,12,63,safe,Papunesia,-2.87055,135.95,ID
mose1249,Mosetén,cas,196,404,vulnerable,South America,-14.64448,-67.83756,BO
siwa1245,Motuna,siw,83,167,safe,Papunesia,-6.6429,155.452,PG
moru1253,Moru,mgd,30,93,unknown,Africa,5.1232,30.3287,SD
movi1243,Movima,mzp,197,405,severely endangered,South America,-13.8115,-65.6348,BO
murr1258,Murrinh-Patha,mwf,198,406,unknown,Australia,-14.74852,129.70152,AU
myen1241,Mpongwe,mye,4,31,unknown,Africa,-1.48741,9.50247,GA
maip1246,Maipure,,13,151,extinct,South America,4.8,-67.5,VR
mian1256,Mian,mpt,25,407,unknown,Papunesia,-4.70881,141.523,PG
mpur1239,Mpur,akc,9,408,unknown,Papunesia,-0.7489,133.166,ID
mapo1246,Mapoyo,mcg,33,45,critically endangered,South America,5.96952,-67.2581,VR
momu1241,Momuna,mqf,25,409,vulnerable,Papunesia,-5.04431,139.26,ID
mara1385,Mara,mec,37,410,safe,Australia,-14.7927,134.865,AU
rong1264,Marchha,rnp,18,56,unknown,Eurasia,30.528,79.567,IN
nucl1622,Marind,mrz,50,152,unknown,Papunesia,-8.15651,140.009,ID
marg1265,Margi,mrt,2,108,unknown,Africa,10.93854,13.0521,NG
mari1424,Marrithiyel,mfr,121,411,unknown,Australia,-13.8818,130.237,AU
moro1289,Moraori,mok,199,412,severely endangered,Papunesia,-8.5692,140.688,ID
ngad1258,Mirniny,nju,8,116,extinct,Australia,-32.02447,124.46601,AU
muri1260,Murik,mtf,92,181,vulnerable,Papunesia,-3.86959,144.166,PG
murl1244,Murle,mur,16,140,unknown,Africa,6.69756,33.988,SD
mara1404,Maranao,mrw,12,30,safe,Papunesia,7.79414,124.175,PH
moro1285,Moro,mor,150,413,unknown,Africa,10.9194,30.2138,SD
sout2866,Marquesan,mrq,12,25,unknown,Papunesia,-9.75663,-138.979,PF
mari1419,Maringarr,zmt,121,411,critically endangered,Australia,-14.3819,130.25,AU
nucl1594,Mairasi,zrs,25,414,safe,Papunesia,-3.4511,134.071,ID
mart1255,Martuthunira,vma,8,116,safe,Australia,-20.9294,116.607,AU
maru1249,Maru,mhx,18,20,unknown,Eurasia,24.942535,99.8338,MM
muru1266,Muruwari,zmu,8,112,extinct,Australia,-28.9618,146.546,AU
chib1270,Muisca,chb,65,415,extinct,South America,6.24999,-74.1666,CO
muns1251,Munsee,umu,11,13,critically endangered,North America,42.5968,-81.9166,US
mars1254,Marshallese,mah,12,25,unknown,Papunesia,8.72,167.73,MH
ngil1242,Masakin,jle,150,308,unknown,Africa,10.7194,29.997,SD
nucl1440,Masalit,mls,184,378,unknown,Africa,13.2733,22.1752,SD TD
muso1238,Musom,msu,12,25,definitely endangered,Papunesia,-6.53817,146.93,PG
mais1250,Maisin,mbq,12,25,unknown,Papunesia,-9.22853,148.731,PG
sout2985,Miwok (Southern Sierra),skd,97,387,critically endangered,North America,38.2363,-120.507,US
west2418,Magar (Syangja),mrd,18,88,definitely endangered,Eurasia,28.2462,83.511,NP
buka1257,Mentuh Tapuh,sdo,12,137,unknown,Papunesia,0.96817,110.657,MY
matu1259,Matuumbi,mgw,4,31,safe,Africa,-8.53734,39.0409,TZ
mont1268,Montagnais,moe,11,13,unknown,North America,49.0533,-68.7376,CA
tlah1239,Mixe (Tlahuitoltepec),mxp,188,386,safe,North America,16.9634,-96.1186,MX
bari1297,Barí,mot,65,416,vulnerable,South America,9.08497,-72.9353,VR CO
matu1261,Matukar,mjk,12,25,safe,Papunesia,-4.9078,145.779,PG
matt1238,Mattole,mvb,27,37,extinct,North America,40.4321,-122.863,US
kuma1274,Malto,kmj,61,160,definitely endangered,Eurasia,24.1217,87.2699,IN
toto1305,Mixe (Totontepec),mto,188,386,safe,North America,17.2157,-96.0179,MX
mati1255,Matis,mpq,38,55,vulnerable,South America,-4.3553,-70.2079,BR
wamp1249,Massachusett,wam,11,13,extinct,North America,41.705,-73.3148,US
motu1246,Motu,meu,12,25,unknown,Papunesia,-9.67492,147.424,PG
makh1264,Makua,xsq,4,31,unknown,Africa,-14.8509,38.8052,MZ
mund1327,Mundani,mnf,4,31,unknown,Africa,5.68073,9.91533,CM
barg1252,Mugil,mlp,25,57,safe,Papunesia,-4.8723,145.756,PG
muin1242,Muinane,bmr,75,154,definitely endangered,South America,-0.8652,-72.4249,CO
mula1253,Mulao,mlm,117,233,vulnerable,Eurasia,24.8151,108.928,CN
nucl1240,Mumuye,mzm,4,224,unknown,Africa,8.90347,11.71545,NG
muon1246,Muong,mtq,67,417,unknown,Eurasia,20.7374,105.186,VN
mwag1236,Mupun,sur,2,67,safe,Africa,9.47205,8.96522,NG
murs1242,Mursi,muz,16,140,vulnerable,Africa,5.69801,36.0971,ET
muss1246,Mussau,emi,12,25,unknown,Papunesia,-1.44105,149.624,PG
mund1330,Mundurukú,myu,14,418,vulnerable,South America,-8.41095,-57.691,BR
muyu1244,Muyuw,myw,12,25,unknown,Papunesia,-9.195,152.731,PG
west2555,Manobo (Western Bukidnon),mbb,12,30,unknown,Papunesia,7.6682,124.825,PH
mawc1242,Mawchi,mke,24,84,unknown,Eurasia,21.5724,73.9956,IN
mwer1248,Mwera,mwe,4,31,safe,Africa,-9.75639,38.8762,TZ
lake1258,Miwok (Lake),lmw,97,387,critically endangered,North America,39.0021,-122.621,US
nort2968,Miwok (Northern Sierra),nsq,97,387,extinct,North America,38.4179,-120.588,US
motl1237,Mwotlap,mlv,12,25,critically endangered,Papunesia,-13.6535,167.673,VU
plai1259,Miwok (Plains),pmw,97,387,extinct,North America,38.39772,-121.653344,US
atat1238,Mixtec (Atatlahuca),mib,42,211,safe,North America,17.07133,-97.67753,MX
sanm1295,Mixtec (Chalcatongo),mig,42,211,unknown,North America,17.0777,-97.5432,MX
mele1250,Ifira-Mele,mxe,12,25,unknown,Papunesia,-17.6841,168.275,VU
pino1237,Mixtec (Jicaltepec),mio,42,211,safe,North America,16.3043,-97.9966,MX
alac1244,Mixtec (Alacatlatzala),mim,42,211,unknown,North America,17.4944,-98.4674,MX
ocot1243,Mixtec (Ocotepec),mie,42,211,safe,North America,17.1823,-97.751,MX
peno1244,Mixtec (Peñoles),mil,42,211,unknown,North America,17.0671,-97.0101,MX
sila1250,Mixtec (Silacayoapan),mks,42,211,safe,North America,17.5541,-98.1163,MX
ayut1236,Mixtec (Ayutla),miy,42,211,safe,North America,16.8833,-98.9916,MX
chay1249,Mixtec (Chayuco),mih,42,211,safe,North America,16.3158,-97.8114,MX
yoso1239,Mixtec (Yosondúa),mpm,42,211,safe,North America,16.9042,-97.5018,MX
coat1241,Mixtec (Coatzospan),miz,42,211,safe,North America,18.1209,-96.6591,MX
maya1282,Ma'ya,slz,12,63,unknown,Papunesia,-1.22329,130.909,ID
mayo1261,Mayogo,mdm,4,106,unknown,Africa,2.79827,27.8282,CD
mang1381,Mangarrayi,mpc,37,419,critically endangered,Australia,-14.7982,133.803,AU
mala1464,Malayalam,mal,61,115,unknown,Eurasia,9.59208,76.7651,IN
maan1238,Ma'anyan,mhy,12,128,unknown,Papunesia,-2.1239,115.092,ID
mayo1264,Mayo,mfy,87,250,critically endangered,North America,26.4522,-108.981,MX
mats1244,Matsés,mcf,38,55,vulnerable,South America,-5.73914,-72.6281,PE BR
mayk1239,Mayi-Yapi,,8,35,unknown,Australia,-20.4352,140.481,AU
chiq1250,Mazatec (Chiquihuitlán),maq,42,177,definitely endangered,North America,18.0541,-96.6659,MX
huau1238,Mazatec (Huautla),mau,42,177,unknown,North America,18.2556,-96.724,MX
maza1291,Mazanderani,mzn,24,138,unknown,Eurasia,36.241,52.3009,IR
naba1256,Nabak,naf,25,144,safe,Papunesia,-6.42709,146.966,PG
nade1244,Nadëb,mbj,113,223,definitely endangered,South America,-1.24449,-66.3068,BR
nafa1258,Nafaanra,nfr,4,143,unknown,Africa,8.00522,-2.51001,GH CI
yale1246,Nagatman,nce,200,420,safe,Papunesia,-3.79762,141.566,PG
niha1238,Nahali,nll,201,421,critically endangered,Eurasia,21.1886,76.3318,IN
nana1257,Nanai,gld,51,251,unknown,Eurasia,48.4343,134.797,RU
lish1245,Neo-Aramaic (Arbel Jewish),aij,2,4,unknown,Eurasia,44.065281,36.213298,IL
naka1262,Nakanai,nak,12,25,unknown,Papunesia,-5.59931,150.888,PG
nali1244,Nalik,nal,12,25,safe,Papunesia,-2.94411,151.332,PG
nami1256,Namia,nnm,3,422,safe,Papunesia,-3.85538,141.788,PG
nand1266,Nandi,kln,16,18,safe,Africa,0.793737,35.408478,KE
lish1246,Neo-Aramaic (Persian Azerbaijan),trg,2,4,unknown,Eurasia,38.0,47.0,IR IL
nara1262,Nara (in Ethiopia),nrb,16,423,unknown,Africa,15.3251,37.499,ER
naas1242,Nasioi,nas,83,167,unknown,Papunesia,-6.46022,155.632,PG
natc1249,Natchez,ncz,202,424,extinct,North America,31.75,-91.33,US
naur1243,Nauruan,nau,12,25,severely endangered,Papunesia,-0.52957,166.922,NR
nava1243,Navajo,nav,27,37,vulnerable,North America,36.2106,-110.082,US
naxi1245,Naxi,nbf,18,425,unknown,Eurasia,27.4599,100.182,CN
bign1238,Nambas (Big),nmb,12,25,safe,Papunesia,-16.0903,167.239,VU
kenu1236,Nubian (Dongolese),kzh,16,393,unknown,Africa,21.2837,31.8992,SD
ghul1238,Ghulfan,ghl,16,393,safe,Africa,11.6432,29.8122,SD
natu1249,Natügu,stc,12,25,safe,Papunesia,-10.6771,165.835,SB
ngba1284,Ngbaka (Ma'bo),nbm,4,106,safe,Africa,4.0,18.12,CD
nyam1277,Nyambo,now,4,31,safe,Africa,-1.6096,30.9156,TZ
ngab1239,Ngäbere,gym,65,124,unknown,North America,8.8251,-82.3911,PA
carn1240,Nicobarese (Car),caq,67,426,critically endangered,Eurasia,9.18853,92.7671,IN
ntch1242,Ncàm,bud,4,143,unknown,Africa,9.23971,0.599275,GH TG
sout2808,Ndebele (in South Africa),nbl,4,31,safe,Africa,-25.6272,29.048,ZA
